id,renewal,incentives
19648,0.0,0.0
17891,0.9,12270.0
16106,1.0,13674.0
85618,1.0,26274.0
17786,1.0,1074.0
91429,0.7,5934.0
113305,0.8,14898.000000000002
7854,0.3,3090.0
73088,0.5,2874.0
1836,1.0,1074.0
85138,0.9,10002.0
69240,1.0,3594.0
101415,0.6,6546.0
103215,0.6,3522.0
91055,0.9,10002.0
12904,0.4,1218.0000000000002
15562,1.0,16194.0
85847,0.6,6546.0
37553,1.0,18714.0
36189,1.0,1074.0
52943,1.0,8634.0
55612,0.8,786.0
99788,0.9,10002.0
85841,0.0,0.0
109643,0.9,5790.0
22356,0.7,642.0
68488,1.0,28794.0
104027,0.9,3198.0000000000005
63047,0.8,12882.000000000002
13486,0.5,354.0
16214,0.4,9282.0
56915,1.0,3594.0
56435,0.0,0.0
10528,0.6,2010.0
31832,1.0,16194.0
27200,1.0,6114.0
94552,1.0,28794.0
107421,0.0,0.0
84839,1.0,3594.0
53707,1.0,1074.0
30851,1.0,6114.0
29831,0.4,3234.0000000000005
68061,0.0,0.0
38538,1.0,8634.0
25636,1.0,6474.0
19537,1.0,13674.0
108306,0.5,3054.0
3638,0.8,12882.000000000002
104349,1.0,28794.0
53595,1.0,3594.0
52079,0.6,2010.0
44527,1.0,6114.0
59279,0.7,7698.0
30368,0.6,23178.0
55973,1.0,3594.0
98177,0.9,930.0
86203,1.0,8634.0
867,0.8,18930.0
75038,0.9,3198.0000000000005
17321,0.4,2370.0
27872,1.0,1074.0
24010,0.9,10002.0
62012,1.0,8634.0
46066,0.7,4422.0
2773,0.5,354.0
90611,0.5,16734.0
1076,1.0,8634.0
111440,0.9,5466.0
67268,1.0,6114.0
70161,1.0,23754.0
57042,0.9,5466.0
52557,1.0,6114.0
30372,0.6,6546.0
83010,0.6,498.0
79764,1.0,11154.0
16096,0.9,5466.0
64828,1.0,8634.0
82944,0.9,930.0
98728,1.0,16194.0
40175,1.0,16194.0
17103,0.9,7734.000000000001
110409,0.6,6546.0
97478,1.0,18714.0
67465,0.9,5466.0
83783,1.0,11154.0
92011,0.9,7734.000000000001
108664,1.0,8634.0
56822,0.9,3198.0000000000005
48647,0.8,6834.000000000001
54426,1.0,6114.0
12836,0.7,7698.0
50449,0.7,4170.0
8374,0.9,3198.0000000000005
48601,0.9,7734.000000000001
79115,1.0,3594.0
64637,1.0,3594.0
100182,1.0,16194.0
7858,1.0,8634.0
86978,1.0,33834.0
92932,0.3,4602.0
42379,1.0,23754.0
32790,0.4,2370.0
85044,0.7,9462.0
61513,0.7,642.0
36039,1.0,26274.0
34533,0.6,9570.0
27434,1.0,11154.0
101178,0.5,5394.0
106608,1.0,13674.0
76216,0.4,10290.0
33098,1.0,8634.0
83518,1.0,33834.0
26864,0.8,6834.000000000001
82688,0.5,3054.0
5610,0.5,4134.0
97764,0.8,39090.0
39758,0.9,7734.000000000001
83310,0.2,4458.0
87323,0.9,12270.0
73267,0.4,4242.0
29494,0.2,2946.0000000000005
29724,1.0,33834.0
89564,1.0,3594.0
105783,1.0,6474.0
19559,0.8,4818.0
97057,1.0,3594.0
44231,1.0,8634.0
107442,1.0,6114.0
112433,1.0,6114.0
87627,1.0,3594.0
100090,0.9,14538.000000000002
55707,0.9,5790.0
110511,0.8,4818.0
78660,1.0,1074.0
59622,0.9,53094.0
44205,0.5,14214.0
80697,1.0,13674.0
105198,0.9,10002.0
56539,1.0,8634.0
73160,0.6,498.0
99829,1.0,11154.0
58627,1.0,1074.0
7970,0.9,46290.0
45030,0.5,7914.0
10894,1.0,41394.0
35370,0.8,10866.0
47551,0.9,5466.0
31426,0.8,786.0
20610,1.0,1074.0
27605,1.0,33834.0
61195,1.0,6114.0
20766,0.4,2226.0
19239,1.0,13674.0
51572,0.9,3198.0000000000005
61114,0.6,20154.0
8494,0.9,7734.000000000001
19011,1.0,6114.0
26994,0.9,12270.0
104097,1.0,16194.0
101935,0.8,4818.0
60720,0.6,8058.0
100007,1.0,3594.0
968,1.0,3594.0
69165,0.8,6834.000000000001
11739,0.9,3198.0000000000005
107267,1.0,1074.0
12830,0.9,12270.0
94916,1.0,16194.0
102493,1.0,8634.0
103113,0.8,786.0
7202,1.0,11154.0
86380,1.0,6114.0
55923,0.5,20514.0
63343,1.0,6114.0
102214,0.9,5466.0
86666,1.0,11154.0
56445,0.2,3450.0000000000005
103737,0.9,930.0
21524,1.0,13674.0
55244,1.0,51474.0
36199,0.7,2406.0
10562,1.0,16194.0
68219,0.1,30.000000000000057
72775,1.0,16194.0
1249,1.0,11154.0
90258,1.0,6114.0
37916,1.0,1074.0
78094,0.9,10002.0
90009,1.0,3594.0
71672,1.0,3594.0
50964,0.8,12882.000000000002
89683,0.9,14538.000000000002
6840,1.0,11154.0
52689,1.0,6114.0
30782,1.0,1074.0
86345,0.9,930.0
10117,0.7,20046.0
73983,1.0,11154.0
59604,1.0,6474.0
24846,1.0,18714.0
10945,1.0,6114.0
25189,1.0,3594.0
98468,1.0,16194.0
112036,0.3,4602.0
34554,1.0,6114.0
62197,0.3,1578.0
4603,1.0,16194.0
24672,1.0,6114.0
98922,0.8,5106.0
1505,0.9,5466.0
88952,0.2,2442.0
46412,0.8,5106.0
25658,1.0,16194.0
97117,1.0,69114.0
35027,1.0,6114.0
189,0.7,5934.0
18331,0.2,2442.0
25617,1.0,3594.0
13809,1.0,1074.0
34112,0.6,5034.0
61163,1.0,26274.0
85282,1.0,6474.0
25526,0.9,5466.0
100057,1.0,8634.0
101077,1.0,6114.0
59676,1.0,3594.0
78675,0.9,5466.0
63560,1.0,13674.0
109193,0.3,1578.0
65267,0.7,642.0
63400,1.0,8634.0
46084,0.9,5790.0
82654,0.9,12270.0
32178,1.0,8634.0
27186,1.0,3594.0
93438,1.0,8634.0
3179,0.7,7698.0
106913,1.0,1074.0
67038,1.0,3594.0
108909,0.9,3198.0000000000005
93786,0.6,9570.0
48678,0.8,26994.000000000004
28667,1.0,26274.0
45028,0.9,10002.0
63522,0.6,12594.0
38396,1.0,8634.0
76251,0.7,9462.0
111991,1.0,8634.0
72825,0.9,19074.0
100550,1.0,1074.0
69125,1.0,33834.0
72974,1.0,3594.0
87755,0.6,8058.0
71146,1.0,1074.0
92434,1.0,8634.0
50412,1.0,13674.0
52520,1.0,8634.0
41168,1.0,16194.0
5498,0.9,48558.0
108128,1.0,6474.0
99538,0.9,930.0
33452,1.0,8634.0
22000,0.8,786.0
91940,1.0,23754.0
111407,0.9,5466.0
7939,0.9,30414.000000000004
17031,0.8,2802.0000000000005
54036,0.9,16806.0
45845,1.0,1074.0
9984,0.4,5250.0
59805,0.6,498.0
18984,0.3,4602.0
59147,0.6,12594.0
98216,0.7,23574.0
78717,1.0,6474.0
24752,0.6,5034.0
59630,0.9,7734.000000000001
54527,0.9,21342.0
87289,0.9,30414.000000000004
7008,1.0,13674.0
60090,0.8,6834.000000000001
51907,1.0,16194.0
54654,0.5,4134.0
109824,0.8,10866.0
27969,0.7,642.0
67618,1.0,6114.0
75936,0.7,2406.0
48638,0.7,7698.0
43120,0.8,786.0
76337,1.0,1074.0
37410,0.7,7698.0
79302,1.0,18714.0
42649,1.0,1074.0
64199,1.0,23754.0
88013,1.0,16194.0
95684,1.0,13674.0
14757,1.0,31314.0
91739,0.4,3234.0000000000005
97751,0.9,7734.000000000001
50031,1.0,26274.0
21147,0.9,37218.0
114053,0.0,0.0
10934,0.9,7734.000000000001
52971,0.2,1434.0000000000002
96692,1.0,13674.0
103548,0.9,21342.0
63185,1.0,18714.0
12754,0.9,7734.000000000001
53775,1.0,21234.0
79795,1.0,6474.0
20164,1.0,8634.0
107908,0.9,14538.000000000002
38545,1.0,3594.0
28854,1.0,6114.0
76440,0.8,4818.0
14593,1.0,8634.0
47120,0.8,4818.0
13591,1.0,6114.0
49235,0.7,9462.0
8832,0.6,498.0
52838,1.0,8634.0
48464,1.0,21234.0
49345,1.0,23754.0
54524,0.8,8850.0
89910,1.0,11154.0
4000,1.0,3594.0
113699,1.0,6474.0
40637,1.0,3594.0
48225,1.0,6114.0
55658,1.0,3594.0
50637,0.8,8850.0
77667,1.0,3594.0
98420,1.0,13674.0
98267,1.0,6114.0
13326,1.0,3594.0
5769,0.8,786.0
4934,0.4,1218.0000000000002
42936,1.0,13674.0
43061,1.0,3594.0
86573,0.7,9462.0
99733,1.0,8634.0
85453,1.0,6114.0
104393,1.0,6114.0
68406,0.8,6834.000000000001
23146,0.5,5394.0
76111,1.0,3594.0
70617,1.0,6114.0
63776,0.9,7734.000000000001
87794,0.5,5394.0
112031,1.0,6114.0
77420,0.8,33042.0
108454,0.4,17346.0
111656,1.0,11154.0
11171,0.1,282.0
2525,0.4,3234.0000000000005
21162,1.0,21234.0
54933,0.7,12990.0
2016,1.0,11154.0
42737,0.9,3198.0000000000005
97034,1.0,23754.0
100009,1.0,1074.0
38428,1.0,8634.0
61734,0.9,10002.0
85991,0.9,12270.0
81094,1.0,6114.0
31873,1.0,21234.0
23247,1.0,11154.0
105388,1.0,21234.0
97110,0.9,930.0
8368,0.6,2010.0
73987,1.0,6114.0
100328,0.7,7698.0
70480,0.5,3054.0
92412,1.0,16194.0
99132,0.8,2802.0000000000005
13793,1.0,3594.0
16551,1.0,23754.0
55953,1.0,1074.0
6843,1.0,56514.0
25742,0.9,53094.0
107921,0.4,1218.0000000000002
112216,1.0,13674.0
68125,0.9,5790.0
84479,1.0,3594.0
107566,1.0,1074.0
24079,1.0,23754.0
87653,1.0,21234.0
96834,1.0,16194.0
81248,1.0,8634.0
79458,1.0,3594.0
37288,1.0,6474.0
67475,0.1,534.0000000000001
95336,1.0,8634.0
54213,1.0,11154.0
19028,0.1,534.0000000000001
37041,1.0,26274.0
40018,0.9,930.0
70901,1.0,13674.0
63648,0.8,6834.000000000001
49143,0.9,5790.0
105804,0.4,7266.000000000001
52191,1.0,8634.0
82452,1.0,6114.0
60425,1.0,11154.0
59366,1.0,8634.0
113668,0.3,4602.0
101156,1.0,8634.0
41304,1.0,3594.0
36921,1.0,16194.0
98179,0.4,5250.0
40461,1.0,1074.0
61265,1.0,11154.0
42988,0.7,642.0
10232,1.0,3594.0
44295,1.0,1074.0
11172,0.9,3198.0000000000005
2659,1.0,8634.0
31985,0.6,5034.0
6065,0.8,4818.0
19828,1.0,13674.0
60221,1.0,8634.0
79137,0.8,14898.000000000002
5568,0.1,318.0
69693,0.7,642.0
61871,1.0,16194.0
63512,1.0,11154.0
88908,0.9,23610.0
16347,1.0,8634.0
17718,1.0,6114.0
3165,1.0,6114.0
74315,1.0,16194.0
3859,0.6,21666.0
74135,1.0,3594.0
27911,0.9,14538.000000000002
31085,0.9,12270.0
37138,0.9,5790.0
43738,0.3,3846.0
36272,1.0,8634.0
27271,1.0,11154.0
53371,1.0,8634.0
66195,1.0,6114.0
4981,1.0,31314.0
92037,0.4,5250.0
109440,0.9,14538.000000000002
105947,0.9,930.0
38200,0.9,10002.0
35104,1.0,6114.0
3808,1.0,6114.0
48805,1.0,26274.0
3255,0.9,23610.0
66301,1.0,1074.0
51690,1.0,8634.0
2001,1.0,8634.0
4600,0.8,5106.0
110974,1.0,1074.0
26022,1.0,6474.0
36918,1.0,16194.0
17405,0.4,4242.0
35088,0.8,14898.000000000002
48072,0.9,19074.0
54339,1.0,6114.0
67003,0.5,5394.0
24468,0.9,5790.0
59392,0.9,19074.0
60673,0.3,4602.0
18412,0.5,1614.0
15458,0.1,282.0
2509,0.9,12270.0
27182,1.0,46434.0
76907,0.6,5034.0
67511,0.1,2802.0000000000005
53545,1.0,28794.0
51149,0.6,5034.0
24437,0.7,5934.0
102499,1.0,6114.0
51673,0.8,16914.0
2449,0.9,10002.0
80856,0.8,4818.0
43821,1.0,13674.0
34456,1.0,13674.0
92410,0.5,354.0
90143,1.0,8634.0
38224,1.0,8634.0
75747,0.8,5106.0
82434,0.8,2802.0000000000005
45174,0.9,12270.0
86088,1.0,1074.0
76465,0.6,30738.0
111765,0.7,7698.0
23118,0.9,5466.0
10870,1.0,6474.0
20658,0.5,15474.0
110356,0.8,8850.0
69519,0.9,19074.0
39971,0.0,0.0
9887,1.0,8634.0
92224,0.2,426.0000000000001
41090,1.0,6114.0
101356,1.0,16194.0
102343,1.0,13674.0
42129,1.0,11154.0
91351,0.6,9570.0
46500,1.0,8634.0
108829,0.3,4602.0
70895,0.9,19074.0
46127,0.7,5934.0
25889,1.0,11154.0
32090,0.8,8850.0
71515,0.9,10002.0
5633,1.0,18714.0
74350,0.8,6834.000000000001
64593,0.3,12918.0
61298,0.9,23610.0
88331,1.0,6114.0
71444,0.9,10002.0
37971,0.4,12306.000000000002
7830,0.4,2226.0
70757,1.0,6114.0
537,1.0,6114.0
46659,0.9,10002.0
104446,0.4,3234.0000000000005
49915,0.9,5466.0
27983,1.0,8634.0
82501,0.9,5466.0
44836,0.8,6834.000000000001
43929,0.7,2406.0
69687,0.9,5466.0
41152,0.9,5790.0
94753,0.9,12270.0
93297,1.0,13674.0
96827,1.0,1074.0
54938,1.0,31314.0
99830,1.0,6114.0
46964,0.9,3198.0000000000005
15793,0.9,930.0
27832,0.9,28146.000000000004
65642,1.0,6114.0
35826,1.0,16194.0
56943,1.0,11154.0
103493,0.8,26994.000000000004
28456,1.0,11154.0
76282,0.6,6546.0
90758,1.0,21234.0
27476,0.8,6834.000000000001
5849,0.8,786.0
96729,0.9,16806.0
83670,1.0,6114.0
84394,0.3,2334.0
13340,1.0,1074.0
26424,0.9,3198.0000000000005
71639,1.0,23754.0
81688,1.0,18714.0
104410,0.6,6546.0
65944,1.0,23754.0
33131,1.0,6114.0
83563,0.0,0.0
5137,0.8,786.0
101655,1.0,13674.0
8183,1.0,3594.0
62049,0.7,20046.0
112965,0.2,1938.0
68056,0.8,10866.0
25360,0.7,25338.0
10833,0.9,16806.0
84431,0.6,2010.0
8965,1.0,21234.0
61156,1.0,46434.0
18925,1.0,8634.0
14259,0.3,822.0
29099,1.0,13674.0
100901,0.9,5466.0
5917,0.9,3198.0000000000005
100565,1.0,1074.0
107674,1.0,1074.0
82348,0.6,3738.0
72690,1.0,3594.0
15410,0.3,6114.0
110202,1.0,3594.0
23422,1.0,16194.0
23598,1.0,11154.0
58419,0.9,3198.0000000000005
48564,0.6,498.0
87639,0.7,23574.0
38572,1.0,8634.0
107940,1.0,8634.0
22148,0.8,4818.0
57540,1.0,8634.0
27188,1.0,3594.0
43942,1.0,16194.0
10605,0.5,2874.0
91119,1.0,11154.0
97582,0.9,14538.000000000002
66223,0.8,4818.0
100889,1.0,16194.0
21218,0.3,66.0
48867,0.6,5034.0
1068,0.8,10866.0
46899,1.0,6474.0
110246,0.7,7698.0
108512,0.9,5790.0
85754,0.2,1434.0000000000002
38787,0.4,5250.0
54301,0.9,34950.0
102868,1.0,8634.0
75063,1.0,8634.0
13603,1.0,18714.0
3374,1.0,6114.0
31583,1.0,6114.0
35614,0.8,2802.0000000000005
24148,1.0,31314.0
58641,0.4,210.0
89005,1.0,6114.0
13335,0.9,3198.0000000000005
37835,0.9,16806.0
85440,1.0,16194.0
95447,0.8,10866.0
61518,1.0,8634.0
22062,0.9,19074.0
79389,1.0,16194.0
38965,0.4,2226.0
96219,1.0,38874.0
19740,0.3,7626.0
34127,1.0,18714.0
48649,0.6,17130.0
48007,1.0,8634.0
113492,1.0,21234.0
66557,1.0,18714.0
104299,0.8,6834.000000000001
69285,1.0,6114.0
50345,1.0,16194.0
23990,1.0,13674.0
99472,1.0,16194.0
95918,0.9,12270.0
96067,1.0,18714.0
78807,0.9,32682.0
60335,0.7,5934.0
104640,0.9,21342.0
50232,1.0,6114.0
77068,1.0,3594.0
83978,1.0,26274.0
41749,1.0,6114.0
102155,0.3,6114.0
63722,0.9,23610.0
67372,1.0,3594.0
98453,1.0,8634.0
73297,0.4,9282.0
71448,1.0,21234.0
70574,0.8,6834.000000000001
57376,0.2,1434.0000000000002
82375,1.0,21234.0
27105,1.0,13674.0
86935,1.0,8634.0
97803,1.0,23754.0
113604,0.9,16806.0
112708,0.5,4134.0
112030,0.9,12270.0
35019,1.0,48954.0
78636,1.0,16194.0
65261,1.0,11154.0
39845,1.0,8634.0
51429,1.0,8634.0
108915,0.6,2010.0
82012,1.0,1074.0
43479,0.8,4818.0
54564,0.6,3738.0
49663,0.9,930.0
2349,0.9,10002.0
27161,1.0,16194.0
12419,0.7,12990.0
36417,1.0,16194.0
6321,0.7,4170.0
104888,1.0,11154.0
37921,0.9,10002.0
109267,1.0,21234.0
51931,0.5,7914.0
8515,0.9,5790.0
46206,0.9,7734.000000000001
57797,1.0,21234.0
23413,1.0,3594.0
15346,1.0,11154.0
8621,1.0,1074.0
91508,0.6,8058.0
11394,0.8,12882.000000000002
68013,0.9,7734.000000000001
8803,0.7,16518.0
32111,0.6,498.0
74452,1.0,8634.0
3635,0.8,786.0
60580,0.9,5466.0
2388,1.0,28794.0
111323,1.0,41394.0
1769,1.0,6114.0
28602,0.4,2226.0
51500,1.0,18714.0
80075,0.9,3198.0000000000005
54284,0.2,1938.0
81334,1.0,16194.0
51320,0.9,3198.0000000000005
105081,1.0,48954.0
99349,1.0,16194.0
78077,0.1,282.0
4400,0.8,2802.0000000000005
69213,0.9,930.0
54715,0.9,14538.000000000002
3137,1.0,1074.0
35217,0.4,2226.0
106968,0.4,9282.0
52655,1.0,11154.0
86785,0.8,14898.000000000002
40528,1.0,3594.0
96826,0.8,8850.0
4534,0.4,9282.0
13039,0.4,5250.0
77033,0.5,4134.0
105442,0.5,7914.0
96327,1.0,8634.0
82439,1.0,26274.0
20417,1.0,11154.0
106352,1.0,6114.0
13110,1.0,6114.0
20502,0.4,8274.0
1875,0.9,7734.000000000001
92549,0.7,12990.0
66500,0.9,23610.0
87340,1.0,1074.0
18864,0.8,12882.000000000002
68495,0.8,5106.0
79367,0.9,5466.0
86403,1.0,18714.0
62251,1.0,26274.0
79224,0.9,10002.0
61926,0.9,32682.0
52549,0.8,5106.0
894,1.0,3594.0
86231,0.4,3234.0000000000005
66615,0.9,930.0
10866,0.5,1614.0
70613,0.0,0.0
106184,0.8,786.0
16576,1.0,3594.0
94746,0.1,30.000000000000057
108151,1.0,11154.0
68693,1.0,3594.0
97345,1.0,6114.0
101878,1.0,28794.0
5400,0.8,16914.0
40420,1.0,8634.0
99641,0.4,12306.000000000002
100715,0.8,786.0
3866,1.0,3594.0
112233,1.0,8634.0
93485,0.5,2874.0
103744,1.0,13674.0
101603,0.8,10866.0
19339,0.7,14754.0
44668,1.0,6114.0
77603,0.9,7734.000000000001
47592,1.0,8634.0
111202,1.0,8634.0
80748,1.0,1074.0
87121,0.4,3234.0000000000005
48245,0.9,21342.0
81899,1.0,8634.0
77686,0.7,7698.0
11268,0.8,16914.0
44151,0.1,534.0000000000001
45250,0.4,1218.0000000000002
15201,0.2,930.0
4991,1.0,21234.0
17375,1.0,6114.0
25407,0.9,930.0
109529,1.0,13674.0
17449,1.0,13674.0
31599,0.8,6834.000000000001
73084,1.0,21234.0
78281,1.0,21234.0
98835,1.0,18714.0
101661,0.7,7698.0
82072,0.8,22962.000000000004
28407,0.9,10002.0
64177,0.9,34950.0
49656,0.5,6654.0
32494,0.9,3198.0000000000005
59349,0.9,19074.0
26497,0.8,16914.0
11531,0.9,5790.0
20399,1.0,3594.0
45750,1.0,1074.0
38388,0.1,2046.0
110912,1.0,28794.0
72481,0.9,32682.0
106387,0.6,498.0
84138,1.0,11154.0
103811,1.0,11154.0
108212,0.6,3522.0
91381,1.0,1074.0
34739,1.0,16194.0
27592,1.0,8634.0
87819,1.0,28794.0
13239,0.3,822.0
62616,0.6,5034.0
67453,1.0,23754.0
69396,1.0,23754.0
29096,0.7,7698.0
24558,1.0,8634.0
9968,0.6,8058.0
91078,1.0,11154.0
111491,0.9,39486.0
48720,1.0,1074.0
17885,1.0,16194.0
22989,0.9,5466.0
5907,1.0,16194.0
91330,1.0,11154.0
56329,1.0,1074.0
13997,1.0,1074.0
107354,0.6,3738.0
32755,1.0,11154.0
11956,1.0,3594.0
57480,0.4,5250.0
84284,0.9,32682.0
14903,0.3,3090.0
103436,0.9,930.0
84923,1.0,16194.0
9146,1.0,18714.0
29675,0.9,14538.000000000002
113414,1.0,6114.0
24979,1.0,6114.0
96188,1.0,18714.0
113513,0.9,14538.000000000002
37242,1.0,1074.0
87176,0.9,7734.000000000001
99614,1.0,1074.0
30924,1.0,21234.0
63831,0.5,1614.0
16784,1.0,13674.0
77960,0.9,5466.0
17589,1.0,26274.0
49177,1.0,36354.0
56690,1.0,11154.0
11967,1.0,23754.0
33265,0.8,12882.000000000002
75319,1.0,6474.0
67572,0.7,642.0
32618,1.0,33834.0
92973,0.3,3090.0
107664,1.0,6474.0
44436,0.9,7734.000000000001
87360,0.9,12270.0
4134,0.9,5466.0
110501,0.8,37074.0
79852,1.0,3594.0
35143,0.9,14538.000000000002
43381,0.3,1686.0
34504,0.3,822.0
4996,1.0,13674.0
110178,0.8,12882.000000000002
75422,0.9,3198.0000000000005
13852,1.0,11154.0
84652,1.0,13674.0
57381,1.0,1074.0
104586,1.0,8634.0
94157,1.0,16194.0
64325,0.8,10866.0
21843,0.9,23610.0
56065,1.0,8634.0
4595,0.8,12882.000000000002
103282,1.0,8634.0
42312,0.9,14538.000000000002
88911,1.0,6114.0
62035,0.9,5466.0
35353,0.7,9462.0
46772,0.5,9174.0
41194,1.0,21234.0
21,1.0,23754.0
9424,1.0,18714.0
3901,1.0,16194.0
83322,0.6,2010.0
37263,0.8,786.0
32975,1.0,8634.0
94429,0.9,14538.000000000002
76375,1.0,13674.0
53015,0.7,4170.0
44652,1.0,3594.0
99322,0.6,2010.0
66302,0.9,10002.0
50849,0.9,7734.000000000001
20990,0.8,10866.0
26282,1.0,8634.0
5893,1.0,26274.0
62714,1.0,28794.0
86724,0.8,6834.000000000001
87110,0.4,4242.0
12966,1.0,11154.0
63844,1.0,1074.0
22089,0.7,4422.0
35873,0.7,7698.0
80657,0.8,5106.0
55139,1.0,1074.0
92342,1.0,21234.0
16258,1.0,28794.0
75103,0.2,426.0000000000001
80376,1.0,11154.0
21332,1.0,1074.0
24490,0.8,2802.0000000000005
65971,0.6,8058.0
72893,0.5,4134.0
19435,1.0,13674.0
56456,0.3,2334.0
4151,1.0,11154.0
112376,0.7,30630.0
103337,0.9,12270.0
75955,0.8,786.0
107528,0.7,12990.0
56050,1.0,21234.0
66396,1.0,3594.0
31680,1.0,28794.0
23048,0.9,5466.0
34097,1.0,6114.0
15222,1.0,8634.0
98919,0.1,534.0000000000001
10570,1.0,13674.0
74064,1.0,53994.0
15945,1.0,11154.0
103891,1.0,13674.0
25370,1.0,13674.0
106491,0.8,786.0
53512,0.5,354.0
89022,1.0,3594.0
10154,1.0,13674.0
39995,0.7,7698.0
19136,0.6,5034.0
27522,0.4,2226.0
9841,1.0,6114.0
70355,1.0,13674.0
99994,0.5,11694.0
87964,0.4,8274.0
91261,1.0,21234.0
20275,0.6,498.0
84726,0.2,4458.0
25999,1.0,21234.0
66138,1.0,21234.0
68393,1.0,8634.0
44520,0.6,498.0
102044,1.0,13674.0
19865,1.0,13674.0
82198,1.0,1074.0
76683,0.9,3198.0000000000005
44346,1.0,11154.0
50505,1.0,28794.0
23713,0.9,3198.0000000000005
98266,0.8,2802.0000000000005
113539,1.0,26274.0
92778,1.0,16194.0
16739,0.9,19074.0
111921,0.9,10002.0
89384,1.0,64074.0
24985,1.0,16194.0
106248,1.0,6114.0
110008,0.6,36786.0
83718,1.0,3594.0
71785,0.5,2874.0
80903,0.6,20154.0
49063,1.0,3594.0
70028,1.0,3594.0
9849,0.9,7734.000000000001
112785,1.0,21234.0
103155,0.9,3198.0000000000005
3966,0.9,19074.0
102139,0.9,12270.0
66627,1.0,8634.0
107374,0.6,2010.0
3285,1.0,3594.0
108715,1.0,18714.0
30973,1.0,16194.0
42372,0.9,5790.0
65544,1.0,13674.0
65128,0.9,12270.0
3940,0.7,2406.0
95410,0.3,1686.0
23561,1.0,13674.0
52137,1.0,6114.0
72356,1.0,33834.0
59481,1.0,16194.0
44318,1.0,6114.0
48048,1.0,8634.0
25321,1.0,13674.0
57896,0.4,2226.0
67107,0.9,21342.0
43650,0.1,30.000000000000057
113155,0.7,9462.0
34326,0.8,2802.0000000000005
38985,1.0,11154.0
73836,1.0,8634.0
42895,0.6,2010.0
21080,1.0,13674.0
96580,0.8,4818.0
14795,0.7,18282.0
103480,0.8,6834.000000000001
77882,0.1,534.0000000000001
9516,0.9,16806.0
11054,1.0,23754.0
39796,1.0,16194.0
79346,1.0,21234.0
90380,0.6,498.0
13417,1.0,11154.0
104735,0.8,5106.0
113738,1.0,13674.0
85642,1.0,8634.0
7698,0.8,14898.000000000002
41091,1.0,6114.0
103717,1.0,1074.0
24464,0.8,2802.0000000000005
3115,1.0,6114.0
19233,1.0,8634.0
62224,0.7,12990.0
112257,0.9,10002.0
85760,0.6,9570.0
112213,1.0,16194.0
55239,1.0,3594.0
2641,1.0,11154.0
18302,1.0,21234.0
42478,0.6,11082.0
108889,0.6,20154.0
21174,1.0,6114.0
95335,0.9,5466.0
71599,1.0,18714.0
59214,0.8,2802.0000000000005
108937,1.0,1074.0
58951,0.8,5106.0
36625,0.9,23610.0
40055,0.8,6834.000000000001
82912,1.0,21234.0
3707,1.0,16194.0
93749,1.0,6114.0
107445,0.8,4818.0
112839,1.0,1074.0
59300,0.9,5466.0
41534,1.0,21234.0
25386,1.0,8634.0
9976,0.6,2010.0
538,1.0,11154.0
105497,1.0,1074.0
89754,0.3,3846.0
41910,1.0,16194.0
36041,1.0,6114.0
82379,1.0,6114.0
100966,1.0,8634.0
82728,0.5,9174.0
44264,1.0,6114.0
49373,0.7,9462.0
45766,0.3,3846.0
48104,1.0,1074.0
52868,0.0,0.0
40514,1.0,13674.0
59917,0.8,4818.0
99251,0.9,3198.0000000000005
92248,1.0,3594.0
33559,1.0,11154.0
54101,1.0,3594.0
113628,0.8,31026.000000000004
98219,1.0,13674.0
1029,1.0,8634.0
86239,0.3,822.0
65540,0.9,28146.000000000004
79985,1.0,3594.0
40574,0.7,2406.0
81996,1.0,21234.0
87700,0.9,5466.0
89093,0.7,2406.0
25368,0.4,2226.0
96688,1.0,6114.0
103052,0.7,2406.0
32683,0.9,3198.0000000000005
109061,0.7,4170.0
70678,1.0,11154.0
5187,1.0,8634.0
50460,1.0,6474.0
8611,1.0,16194.0
80641,0.9,3198.0000000000005
6165,1.0,1074.0
91649,1.0,13674.0
113655,0.9,21342.0
77739,1.0,6114.0
76178,0.7,9462.0
52891,1.0,1074.0
43223,1.0,6114.0
11510,0.9,3198.0000000000005
106790,1.0,26274.0
70162,0.9,5466.0
113301,0.3,1578.0
60943,0.9,3198.0000000000005
28909,1.0,8634.0
49386,1.0,13674.0
78760,0.9,19074.0
87398,0.9,3198.0000000000005
5106,1.0,6114.0
56517,0.6,6546.0
32063,0.7,4422.0
53731,0.6,12594.0
66320,0.1,1038.0
113894,1.0,6114.0
86166,0.6,5034.0
111238,1.0,1074.0
49334,1.0,13674.0
83967,1.0,1074.0
94255,0.9,7734.000000000001
81450,0.9,930.0
51710,1.0,26274.0
30575,1.0,6474.0
39256,1.0,18714.0
42008,0.9,5466.0
56743,0.4,10290.0
69827,1.0,8634.0
105123,0.9,64434.00000000001
96996,0.5,354.0
15420,0.9,930.0
32900,0.7,4170.0
90348,1.0,23754.0
28998,1.0,11154.0
85889,0.5,20514.0
103112,0.8,2802.0000000000005
93152,1.0,3594.0
85083,1.0,11154.0
49577,0.9,5466.0
17056,1.0,38874.0
82419,1.0,8634.0
97080,1.0,1074.0
63741,1.0,41394.0
110888,0.9,64434.00000000001
18948,0.3,3090.0
83035,1.0,11154.0
33531,1.0,1074.0
89138,0.7,4170.0
65131,0.9,5466.0
